,date,open,high,low,close,volume
0,2023-06-05 09:45:00+05:30,475.0,480.0,475.0,480.0,50
1,2023-06-05 09:46:00+05:30,480.0,480.0,480.0,480.0,0
2,2023-06-05 09:47:00+05:30,480.0,480.0,476.0,476.0,100
3,2023-06-05 09:48:00+05:30,476.0,476.0,476.0,476.0,0
4,2023-06-05 09:49:00+05:30,476.0,476.0,476.0,476.0,0
5,2023-06-05 09:50:00+05:30,476.0,482.15,476.0,481.2,550
6,2023-06-05 09:51:00+05:30,481.2,481.2,477.95,477.95,150
7,2023-06-05 09:52:00+05:30,477.95,477.95,475.95,475.95,1000
8,2023-06-05 09:53:00+05:30,475.95,475.95,475.95,475.95,0
9,2023-06-05 09:54:00+05:30,475.95,477.25,475.95,477.25,50
10,2023-06-05 09:55:00+05:30,477.25,477.25,477.25,477.25,100
11,2023-06-05 09:56:00+05:30,478.0,478.0,477.25,478.0,200
12,2023-06-05 09:57:00+05:30,478.0,480.0,478.0,480.0,500
13,2023-06-05 09:58:00+05:30,480.0,481.15,480.0,481.15,500
14,2023-06-05 09:59:00+05:30,481.15,481.15,481.15,481.15,0
15,2023-06-05 10:00:00+05:30,481.15,481.15,481.15,481.15,0
