,date,open,high,low,close,volume
0,2023-06-05 09:45:00+05:30,293.05,304.65,293.05,304.0,1050
1,2023-06-05 09:46:00+05:30,302.55,302.55,297.25,297.25,650
2,2023-06-05 09:47:00+05:30,297.25,303.5,297.25,303.5,550
3,2023-06-05 09:48:00+05:30,303.5,306.1,303.5,305.15,200
4,2023-06-05 09:49:00+05:30,305.15,305.15,301.6,301.6,100
5,2023-06-05 09:50:00+05:30,301.6,305.0,301.6,303.85,800
6,2023-06-05 09:51:00+05:30,304.4,304.7,300.25,300.25,1050
7,2023-06-05 09:52:00+05:30,300.25,301.55,300.0,300.0,300
8,2023-06-05 09:53:00+05:30,300.0,300.2,296.1,300.2,200
9,2023-06-05 09:54:00+05:30,300.2,300.9,300.2,300.9,50
10,2023-06-05 09:55:00+05:30,300.9,302.8,300.9,302.8,150
11,2023-06-05 09:56:00+05:30,302.8,305.0,300.0,303.65,650
12,2023-06-05 09:57:00+05:30,303.65,303.65,303.65,303.65,0
13,2023-06-05 09:58:00+05:30,303.65,304.5,303.4,303.4,800
14,2023-06-05 09:59:00+05:30,303.4,306.0,303.4,304.35,300
15,2023-06-05 10:00:00+05:30,304.35,306.65,304.35,306.0,950
